source	accession	volume	family	title	element	h_cm	w_cm	l_cm	d_cm	diam_cm	n1_cm	n2_cm	n3_cm	weight_g	raw
cma	2010.617	core	percussion	London Types: The Drum Major	Image						25.4	22.9			Sheet: 32.4 x 26.4 cm (12 3/4 x 10 3/8 in.); Image: 25.4 x 22.9 cm (10 x 9 in.)
cma	1924.971	core	percussion	Meguro Drum Bridge and Sunset Hill, from One Hundred Views o	Sheet						23.2	36.1			Sheet: 23.2 x 36.1 cm (9 1/8 x 14 3/16 in.)
cma	1961.206	light	lanterns	The Lantern Night Excursion of Zhong Kui	Image						24.8	240.3			Image: 24.8 x 240.3 cm (9 3/4 x 94 5/8 in.); Overall: 25.7 x 904.4 cm (10 1/8 x 356 1/16 in.)
cma	1961.206	light	lanterns	The Lantern Night Excursion of Zhong Kui	Overall						25.7	904.4			Image: 24.8 x 240.3 cm (9 3/4 x 94 5/8 in.); Overall: 25.7 x 904.4 cm (10 1/8 x 356 1/16 in.)
cma	1971.171	core	daggers_eastern	Krishna sporting with the gopis in the Jumna River, from a B	Overall						16.5	22.2			Overall: 16.5 x 22.2 cm (6 1/2 x 8 3/4 in.)
cma	2018.104	core	daggers_eastern	Krishna celebrates Holi	Page						21.0	29.4			Page: 21 x 29.4 cm (8 1/4 x 11 9/16 in.); Image: 15.5 x 23.8 cm (6 1/8 x 9 3/8 in.)
cma	2018.104	core	daggers_eastern	Krishna celebrates Holi	Image						15.5	23.8			Page: 21 x 29.4 cm (8 1/4 x 11 9/16 in.); Image: 15.5 x 23.8 cm (6 1/8 x 9 3/8 in.)
cma	2004.1.17	core	bindings_codices	Album of Daoist and Buddhist Themes: Procession of Daoist De	Painting						34.2	38.4			Painting: 34.2 x 38.4 cm (13 7/16 x 15 1/8 in.)
cma	2018.132	core	daggers_eastern	Women Play Music for Radha and Krishna: Chitrini Nayika, fro	Page						22.9	16.2			Page: 22.9 x 16.2 cm (9 x 6 3/8 in.)
cma	1947.12	core	percussion	The Woman with a Tambourine	Sheet						35.4	47.3			Sheet: 35.4 x 47.3 cm (13 15/16 x 18 5/8 in.); Image: 29.7 x 41.7 cm (11 11/16 x 16 7/16 in.)
cma	1947.12	core	percussion	The Woman with a Tambourine	Image						29.7	41.7			Sheet: 35.4 x 47.3 cm (13 15/16 x 18 5/8 in.); Image: 29.7 x 41.7 cm (11 11/16 x 16 7/16 in.)
cma	1926.232	core	percussion	Woman with a Tambourine, in Neoclassical Costume	Framed						15.3	13.0			Framed: 15.3 x 13 cm (6 x 5 1/8 in.); Unframed: 14 x 11.5 cm (5 1/2 x 4 1/2 in.)
cma	1926.232	core	percussion	Woman with a Tambourine, in Neoclassical Costume	Unframed						14.0	11.5			Framed: 15.3 x 13 cm (6 x 5 1/8 in.); Unframed: 14 x 11.5 cm (5 1/2 x 4 1/2 in.)
